Date,Open,High,Low,Close,Adj Close,Volume
2009-06-30,41.340000,41.340000,40.619999,40.790001,35.698986,121700
2009-07-01,40.810001,41.259998,40.799999,40.840000,35.742756,48700
2009-07-02,40.040001,40.040001,39.310001,39.389999,34.473732,42300
2009-07-06,39.099998,39.310001,38.750000,39.270000,34.368698,24200
2009-07-07,39.139999,39.139999,38.150002,38.220001,33.449753,29800
2009-07-08,38.209999,38.470001,37.849998,38.230000,33.458508,14900
2009-07-09,38.419998,38.419998,38.099998,38.099998,33.344723,16800
2009-07-10,37.980000,38.389999,37.900002,38.340000,33.554771,14700
2009-07-13,38.340000,39.189999,37.980000,39.150002,34.263676,224600
2009-07-14,39.270000,39.830002,39.139999,39.790001,34.823795,72300
2009-07-15,40.150002,40.900002,40.150002,40.900002,35.795254,16900
2009-07-16,40.770000,41.560001,40.770000,41.529999,36.346622,23300
2009-07-17,41.509998,41.509998,40.919998,41.160000,36.022820,16900
2009-07-20,41.400002,41.799999,41.060001,41.799999,36.582928,47200
2009-07-21,41.950001,41.950001,41.220001,41.580002,36.390388,88700
2009-07-22,41.509998,41.959999,41.349998,41.500000,36.320374,17700
2009-07-23,41.400002,41.779999,40.910000,41.650002,36.451656,20000
2009-07-24,41.480000,41.720001,41.110001,41.400002,36.232857,35800
2009-07-27,41.330002,41.430000,40.759998,41.139999,36.005310,29300
2009-07-28,40.919998,41.599998,40.900002,41.419998,36.250362,21900
2009-07-29,41.250000,41.770000,40.900002,41.570000,36.381638,19500
2009-07-30,42.000000,42.730000,42.000000,42.200001,36.932995,40900
2009-07-31,42.290001,42.509998,42.090000,42.090000,36.836731,18100
2009-08-03,42.270000,43.060001,42.020000,42.910000,37.554382,12000
2009-08-04,42.689999,43.410000,42.689999,43.209999,37.816944,11100
2009-08-05,42.680000,42.930000,42.450001,42.740002,37.405617,10900
2009-08-06,42.950001,43.310001,42.540001,43.080002,37.703175,34800
2009-08-07,43.660000,44.220001,43.340000,43.889999,38.412064,21600
2009-08-10,43.590000,43.779999,43.180000,43.490002,38.062000,49000
2009-08-11,43.290001,43.290001,42.750000,42.990002,37.624416,11600
2009-08-12,42.959999,44.200001,42.959999,44.099998,38.595875,35500
2009-08-13,43.959999,43.970001,43.459999,43.950001,38.464588,29000
2009-08-14,43.779999,43.880001,42.980000,43.330002,37.921974,27900
2009-08-17,42.529999,42.619999,42.259998,42.470001,37.169304,11000
2009-08-18,42.509998,42.740002,42.500000,42.619999,37.300587,6400
2009-08-19,42.320000,42.830002,42.320000,42.770000,37.431854,9100
2009-08-20,42.790001,43.270000,42.570000,43.230000,37.834454,15400
2009-08-21,43.540001,44.509998,43.540001,44.360001,38.823402,31100
2009-08-24,44.590000,44.849998,44.430000,44.630001,39.059723,13400
2009-08-25,44.680000,45.070000,44.639999,44.639999,39.068462,15700
2009-08-26,44.520000,44.730000,44.320000,44.549999,38.989697,18400
2009-08-27,44.820000,45.660000,44.820000,45.459999,39.786121,40900
2009-08-28,45.750000,45.750000,44.919998,45.150002,39.514809,11500
2009-08-31,44.790001,44.790001,44.480000,44.730000,39.147224,15000
2009-09-01,44.439999,45.259998,44.250000,44.340000,38.805908,25400
2009-09-02,44.180000,44.299999,43.970001,44.119999,38.613365,42100
2009-09-03,44.250000,44.410000,43.840000,44.400002,38.858425,13300
2009-09-04,44.660000,45.349998,44.660000,45.250000,39.602337,5400
2009-09-08,45.630001,45.750000,45.380001,45.709999,40.004921,25000
2009-09-09,45.689999,46.320000,45.689999,46.169998,40.407509,192200
2009-09-10,46.169998,46.650002,45.790001,46.590000,40.775089,9700
2009-09-11,46.770000,47.090000,46.599998,47.040001,41.168922,16000
2009-09-14,46.700001,47.090000,46.700001,47.080002,41.203930,20300
2009-09-15,46.869999,47.410000,46.869999,47.349998,41.440235,19900
2009-09-16,47.570000,47.810001,47.139999,47.720001,41.764050,18200
2009-09-17,47.779999,48.590000,47.779999,48.389999,42.350430,20800
2009-09-18,48.490002,48.750000,48.150002,48.730000,42.647991,38600
2009-09-21,48.299999,48.549999,48.259998,48.400002,42.359196,7700
2009-09-22,48.380001,48.669998,48.189999,48.520000,42.569740,110300
2009-09-23,48.560001,48.950001,48.290001,48.360001,42.429363,15800
2009-09-24,48.330002,48.330002,47.410000,47.529999,41.701168,14400
2009-09-25,47.419998,47.419998,47.090000,47.270000,41.473042,5900
2009-09-28,47.400002,48.320000,47.400002,48.139999,42.236351,12600
2009-09-29,48.259998,48.680000,48.200001,48.509998,42.560970,61800
2009-09-30,48.590000,48.590000,47.570000,48.049999,42.157383,17100
2009-10-01,48.040001,48.049999,46.810001,46.810001,41.069454,91600
2009-10-02,46.599998,46.599998,46.240002,46.250000,40.578133,30600
2009-10-05,46.419998,46.939999,46.209999,46.810001,41.069454,49100
2009-10-06,47.130001,47.540001,47.070000,47.419998,41.604626,9400
2009-10-07,47.349998,47.419998,47.110001,47.320000,41.516907,10000
2009-10-08,47.639999,47.750000,47.310001,47.560001,41.727470,20900
2009-10-09,47.540001,48.240002,47.540001,48.240002,42.324093,9600
2009-10-12,48.380001,48.439999,47.689999,47.830002,41.964363,24500
2009-10-13,47.840000,47.849998,47.520000,47.730000,41.876637,41800
2009-10-14,48.250000,48.740002,48.200001,48.669998,42.701355,26100
2009-10-15,48.500000,48.700001,48.450001,48.700001,42.727669,16900
2009-10-16,48.310001,48.849998,48.160000,48.709999,42.736443,18800
2009-10-19,48.790001,49.400002,48.730000,49.250000,43.210224,10900
2009-10-20,48.830002,48.849998,47.750000,47.959999,42.078423,26700
2009-10-21,47.930000,48.450001,47.419998,47.419998,41.604626,20800
2009-10-22,47.470001,48.450001,47.369999,48.349998,42.420593,28100
2009-10-23,48.349998,48.349998,47.580002,47.730000,41.876637,36600
2009-10-26,47.680000,48.250000,47.000000,47.119999,41.341438,26800
2009-10-27,47.209999,47.599998,46.730000,46.750000,41.016811,41200
2009-10-28,46.490002,46.610001,45.549999,45.590000,39.999065,63200
2009-10-29,45.880001,46.340000,45.500000,46.240002,40.569363,29000
2009-10-30,46.009998,46.009998,45.060001,45.060001,39.534058,28200
2009-11-02,45.169998,45.669998,44.830002,45.450001,39.876240,42600
2009-11-03,44.900002,45.459999,44.900002,45.419998,39.849918,326100
2009-11-04,45.759998,46.320000,45.419998,45.610001,40.016617,32900
2009-11-05,46.139999,47.090000,46.119999,47.090000,41.315125,15900
2009-11-06,46.840000,47.419998,46.759998,47.250000,41.455486,18200
2009-11-09,47.770000,48.220001,47.759998,48.209999,42.297768,9100
2009-11-10,48.099998,48.400002,47.820000,47.970001,42.087185,9800
2009-11-11,48.369999,48.669998,48.070000,48.270000,42.350407,13300
2009-11-12,48.250000,48.540001,47.669998,47.770000,41.911728,19400
2009-11-13,47.869999,48.450001,47.799999,48.360001,42.429363,12100
2009-11-16,48.709999,49.529999,48.480000,49.470001,43.403240,28500
2009-11-17,49.290001,49.549999,49.099998,49.490002,43.420792,12000
2009-11-18,49.220001,49.389999,48.799999,48.990002,42.982113,7500
2009-11-19,48.849998,48.849998,47.740002,48.270000,42.350407,10100
2009-11-20,48.119999,48.500000,48.070000,48.419998,42.481998,11700
2009-11-23,48.910000,49.450001,48.910000,49.259998,43.219006,10500
2009-11-24,49.330002,49.330002,48.740002,49.130001,43.104939,14600
2009-11-25,49.230000,49.529999,49.119999,49.520000,43.447109,12200
2009-11-27,47.790001,48.939999,47.790001,48.730000,42.753998,3000
2009-11-30,48.599998,48.599998,48.000000,48.410000,42.473240,12400
2009-12-01,49.240002,49.250000,48.970001,49.130001,43.104939,39400
2009-12-02,49.150002,49.700001,49.150002,49.450001,43.385696,27200
2009-12-03,49.330002,49.709999,49.230000,49.230000,43.192673,16500
2009-12-04,50.000000,50.580002,49.580002,50.230000,44.070038,17500
2009-12-07,50.250000,50.660000,50.230000,50.650002,44.438530,28400
2009-12-08,50.509998,50.869999,49.990002,50.250000,44.087589,49100
2009-12-09,50.209999,50.209999,49.490002,49.919998,43.798061,29500
2009-12-10,50.150002,50.709999,49.730000,49.889999,43.771736,30600
2009-12-11,50.080002,50.779999,50.080002,50.709999,44.491165,22500
2009-12-14,50.919998,51.430000,50.919998,51.430000,45.122875,30800
2009-12-15,51.340000,51.560001,51.040001,51.340000,45.043907,20100
2009-12-16,51.509998,51.549999,51.220001,51.439999,45.131638,23300
2009-12-17,51.299999,51.299999,50.680000,50.849998,44.614014,14100
2009-12-18,51.189999,51.189999,50.509998,50.790001,44.561367,36600
2009-12-21,51.029999,51.689999,51.029999,51.439999,45.131638,19100
2009-12-22,53.389999,53.389999,51.570000,51.740002,45.394863,482000
2009-12-23,51.770000,52.320000,51.340000,51.509998,45.450455,120100
2009-12-24,51.669998,51.799999,51.590000,51.619999,45.547512,49000
2009-12-28,51.980000,51.980000,51.450001,51.630001,45.556328,104100
2009-12-29,51.720001,51.900002,51.700001,51.700001,45.618103,54100
2009-12-30,51.750000,51.830002,51.509998,51.709999,45.626919,70900
2009-12-31,51.919998,51.919998,50.959999,50.959999,44.965157,37400
2010-01-04,51.689999,52.259998,51.400002,52.250000,46.103397,145000
2010-01-05,52.310001,52.580002,52.060001,52.549999,46.368103,66300
2010-01-06,52.430000,53.080002,52.400002,53.020000,46.782806,62700
2010-01-07,52.970001,53.290001,52.610001,53.160000,46.906345,47000
2010-01-08,53.130001,53.459999,52.970001,53.459999,47.171059,53400
2010-01-11,53.660000,53.880001,53.380001,53.880001,47.541653,71800
2010-01-12,53.500000,53.650002,53.119999,53.380001,47.100475,162200
2010-01-13,53.529999,54.119999,53.490002,54.049999,47.691650,30300
2010-01-14,53.980000,54.480000,53.779999,54.410000,48.009304,38900
2010-01-15,54.419998,54.419998,53.369999,53.750000,47.426941,35400
2010-01-19,53.869999,54.369999,53.590000,54.200001,47.823997,43100
2010-01-20,54.259998,54.419998,52.889999,53.459999,47.171059,51600
2010-01-21,53.500000,53.580002,52.209999,52.259998,46.112221,43900
2010-01-22,52.099998,52.459999,51.340000,51.340000,45.300449,84600
2010-01-25,51.930000,51.930000,51.209999,51.439999,45.388680,25200
2010-01-26,51.369999,51.689999,50.900002,51.349998,45.309261,30100
2010-01-27,51.209999,51.910000,50.959999,51.880001,45.776928,35300
2010-01-28,52.000000,52.000000,50.669998,51.209999,45.185741,48700
2010-01-29,51.369999,51.459999,50.560001,50.730000,44.762196,35700
2010-02-01,50.779999,51.430000,50.680000,51.410000,45.362217,58000
2010-02-02,51.419998,52.349998,51.419998,52.290001,46.138691,59900
2010-02-03,52.070000,52.439999,52.009998,52.259998,46.112221,10900
2010-02-04,51.730000,52.009998,50.500000,50.520000,44.576897,43900
2010-02-05,50.389999,50.680000,49.040001,50.099998,44.206318,52700
2010-02-08,50.110001,50.360001,49.759998,49.759998,43.906315,14300
2010-02-09,50.349998,50.849998,50.020000,50.549999,44.603382,27500
2010-02-10,50.450001,50.709999,50.160000,50.500000,44.559265,13700
2010-02-11,50.340000,51.029999,49.840000,51.020000,45.018093,17200
2010-02-12,50.340000,50.730000,50.119999,50.660000,44.700455,20800
2010-02-16,51.000000,51.450001,50.869999,51.439999,45.388680,19200
2010-02-17,51.599998,51.970001,51.400002,51.959999,45.847511,26600
2010-02-18,52.000000,52.779999,51.939999,52.779999,46.571041,28800
2010-02-19,52.650002,53.410000,52.580002,53.099998,46.853394,25700
2010-02-22,53.230000,53.590000,52.970001,53.349998,47.073986,45400
2010-02-23,53.270000,53.369999,52.549999,52.570000,46.385750,18100
2010-02-24,52.820000,53.180000,52.770000,53.119999,46.871059,16100
2010-02-25,52.389999,53.070000,52.040001,53.070000,46.826935,13400
2010-02-26,53.139999,53.470001,53.130001,53.430000,47.144585,12500
2010-03-01,53.560001,54.500000,53.450001,54.389999,47.991653,67800
2010-03-02,54.639999,54.970001,54.509998,54.840000,48.388725,148900
2010-03-03,54.970001,55.049999,54.610001,54.700001,48.265182,25700
2010-03-04,54.869999,55.080002,54.689999,55.080002,48.600483,60600
2010-03-05,55.410000,56.000000,55.369999,55.959999,49.376945,46300
2010-03-08,56.060001,56.080002,55.650002,55.720001,49.165199,52300
2010-03-09,55.660000,56.490002,55.470001,56.250000,49.632843,24200
2010-03-10,56.290001,56.970001,56.290001,56.840000,50.153442,64100
2010-03-11,56.630001,57.049999,56.150002,57.040001,50.329906,21600
2010-03-12,57.290001,57.290001,56.400002,56.759998,50.082844,914800
2010-03-15,57.070000,57.070000,56.330002,56.709999,50.038731,53500
2010-03-16,56.930000,57.000000,56.139999,56.939999,50.241661,39000
2010-03-17,57.009998,58.000000,56.770000,57.070000,50.356369,41900
2010-03-18,57.119999,57.259998,56.980000,57.130001,50.409313,28300
2010-03-19,57.459999,57.799999,57.130001,57.459999,50.700508,33200
2010-03-22,56.150002,57.730000,56.150002,57.680000,50.894623,38400
2010-03-23,57.730000,58.160000,57.669998,58.110001,51.274036,215800
2010-03-24,58.049999,58.189999,57.750000,57.860001,51.053455,37500
2010-03-25,58.320000,58.450001,57.720001,57.730000,51.003082,34200
2010-03-26,57.900002,58.340000,57.740002,57.919998,51.170933,17300
2010-03-29,58.220001,58.500000,58.139999,58.389999,51.586182,23900
2010-03-30,58.549999,58.650002,57.950001,58.320000,51.524330,51000
2010-03-31,58.139999,58.330002,57.700001,57.840000,51.100262,44500
2010-04-01,58.290001,58.470001,57.680000,58.090000,51.321144,47500
2010-04-05,58.290001,58.490002,58.000000,58.270000,51.480160,32400
2010-04-06,58.049999,58.169998,57.840000,57.910000,51.162121,948600
2010-04-07,57.830002,58.000000,57.509998,57.770000,51.038425,153000
2010-04-08,57.619999,57.820000,57.340000,57.689999,50.967731,37900
2010-04-09,57.779999,58.119999,57.560001,58.099998,51.329971,24400
2010-04-12,58.180000,58.450001,58.040001,58.250000,51.462494,27300
2010-04-13,58.130001,58.169998,57.570000,58.090000,51.321144,267500
2010-04-14,58.009998,58.410000,57.910000,58.410000,51.603859,47500
2010-04-15,58.360001,58.790001,58.270000,58.650002,51.815872,48200
2010-04-16,58.500000,58.610001,57.529999,58.029999,51.268127,62600
2010-04-19,57.759998,58.090000,57.480000,58.060001,51.294647,38600
2010-04-20,58.529999,58.740002,58.230000,58.700001,51.860050,32200
2010-04-21,58.709999,59.750000,58.700001,59.660000,52.708199,46100
2010-04-22,59.650002,60.680000,59.240002,60.650002,53.582840,58300
2010-04-23,60.730000,60.730000,60.000000,60.570000,53.512169,32200
2010-04-26,60.560001,60.860001,60.310001,60.360001,53.326637,31100
2010-04-27,60.119999,60.389999,59.020000,59.130001,52.239956,68100
2010-04-28,59.330002,59.410000,58.750000,59.320000,52.407810,70700
2010-04-29,59.529999,60.349998,59.500000,60.310001,53.282455,90000
2010-04-30,60.419998,60.520000,58.919998,58.919998,52.054424,36600
2010-05-03,59.139999,60.349998,59.139999,60.330002,53.300125,53100
2010-05-04,59.590000,59.590000,58.119999,58.490002,51.674534,51400
2010-05-05,58.049999,58.430000,57.660000,57.959999,51.206287,40900
2010-05-06,57.610001,58.160000,25.910000,56.060001,49.527687,195600
2010-05-07,55.490002,56.020000,53.919998,54.459999,48.114128,146700
2010-05-10,55.459999,57.459999,55.459999,57.020000,50.375813,63600
2010-05-11,56.180000,58.090000,56.180000,57.360001,50.676197,83700
2010-05-12,57.740002,58.750000,57.740002,58.680000,51.842392,52900
2010-05-13,58.520000,58.950001,57.990002,58.259998,51.471336,87200
2010-05-14,57.869999,57.959999,56.299999,56.869999,50.243305,33900
2010-05-17,57.139999,57.279999,55.709999,56.820000,50.199123,39200
2010-05-18,57.240002,57.439999,55.980000,56.130001,49.589535,101500
2010-05-19,55.799999,56.040001,54.590000,55.340000,48.891579,83700
2010-05-20,54.099998,54.180000,52.330002,52.490002,46.373669,211800
2010-05-21,51.590000,53.669998,50.000000,53.560001,47.318977,149200
2010-05-24,53.090000,53.689999,52.720001,52.720001,46.576874,82700
2010-05-25,50.709999,52.349998,50.520000,52.349998,46.249989,76800
2010-05-26,52.840000,53.630001,52.330002,52.410000,46.302979,38600
2010-05-27,53.590000,54.110001,53.299999,54.110001,47.804913,22600
2010-05-28,54.240002,54.240002,53.330002,53.570000,47.327824,27800
2010-06-01,52.689999,53.799999,52.340000,52.360001,46.258808,47300
2010-06-02,52.549999,53.470001,52.169998,53.470001,47.239471,47000
2010-06-03,53.470001,54.040001,53.220001,53.720001,47.460361,1364400
2010-06-04,52.750000,52.990002,51.220001,51.400002,45.410679,41900
2010-06-07,51.430000,51.680000,49.900002,49.900002,44.085468,575300
2010-06-08,49.900002,50.299999,49.419998,50.150002,44.306339,99600
2010-06-09,50.650002,51.259998,50.130001,50.209999,44.359352,37600
2010-06-10,51.000000,51.730000,50.840000,51.730000,45.702236,32800
2010-06-11,51.290001,52.020000,51.290001,52.009998,45.949604,1477300
2010-06-14,52.439999,53.160000,52.209999,52.299999,46.205811,23100
2010-06-15,52.400002,53.740002,52.400002,53.669998,47.416176,1028800
2010-06-16,52.990002,53.930000,52.990002,53.730000,47.469185,24300
2010-06-17,53.869999,53.889999,53.160000,53.799999,47.531025,39100
2010-06-18,53.830002,54.150002,53.709999,54.070000,47.769566,21000
2010-06-21,54.669998,54.820000,53.669998,53.970001,47.681225,38700
2010-06-22,53.840000,54.349998,52.900002,52.919998,46.753567,28500
2010-06-23,53.220001,53.360001,52.450001,53.000000,46.824245,375300
2010-06-24,52.610001,53.029999,52.000000,52.000000,46.051113,652500
2010-06-25,52.130001,52.560001,51.630001,52.470001,46.467342,513300
2010-06-28,52.500000,53.029999,52.200001,52.279999,46.299076,962200
2010-06-29,51.509998,51.509998,49.860001,50.040001,44.315346,586500
2010-06-30,50.150002,50.700001,49.599998,49.700001,44.014233,1021900
2010-07-01,49.660000,49.660000,48.689999,49.259998,43.624577,448500
2010-07-02,49.299999,49.490002,48.700001,49.080002,43.465164,69400
2010-07-06,49.630001,49.750000,48.500000,48.900002,43.305756,40900
2010-07-07,48.939999,50.570000,48.939999,50.520000,44.740425,52600
2010-07-08,50.919998,51.360001,50.790001,51.330002,45.457748,23100
2010-07-09,51.250000,51.459999,50.990002,51.450001,45.564037,10400
2010-07-12,51.259998,51.299999,50.500000,50.700001,44.899818,13900
2010-07-13,51.439999,51.840000,51.400002,51.709999,45.794289,19600
2010-07-14,51.430000,52.169998,51.430000,51.869999,45.935982,12100
2010-07-15,51.939999,52.240002,51.000000,51.680000,45.767735,26300
2010-07-16,50.990002,50.990002,49.750000,49.830002,44.129375,20000
2010-07-19,49.950001,50.259998,49.599998,50.180000,44.439312,23600
2010-07-20,49.459999,50.779999,49.139999,50.720001,44.917553,20600
2010-07-21,51.139999,51.490002,50.430000,50.790001,44.979542,11800
2010-07-22,51.330002,52.619999,51.330002,52.389999,46.396496,16100
2010-07-23,51.990002,53.320000,51.990002,53.250000,47.158112,12700
2010-07-26,53.459999,54.220001,53.320000,54.220001,48.017139,32200
2010-07-27,54.410000,54.810001,53.650002,53.680000,47.538929,32400
2010-07-28,53.480000,53.849998,53.349998,53.439999,47.326382,19300
2010-07-29,53.810001,53.910000,53.070000,53.450001,47.335220,9600
2010-07-30,53.299999,53.599998,52.630001,53.400002,47.290955,20600
2010-08-02,54.180000,54.389999,53.709999,54.270000,48.061420,21000
2010-08-03,54.110001,54.540001,53.959999,54.070000,47.884300,34800
2010-08-04,54.189999,54.540001,54.169998,54.450001,48.220833,16200
2010-08-05,54.189999,54.470001,54.070000,54.310001,48.096844,35600
2010-08-06,53.709999,54.259998,53.279999,53.950001,47.778030,27100
2010-08-09,54.250000,54.410000,54.060001,54.380001,48.158844,10000
2010-08-10,53.310001,54.009998,53.139999,53.669998,47.530060,33600
2010-08-11,52.590000,52.590000,51.389999,51.619999,45.714584,27300
2010-08-12,50.439999,51.349998,50.439999,51.099998,45.254074,43000
2010-08-13,50.939999,51.439999,50.919998,51.040001,45.200951,32300
2010-08-16,50.439999,51.200001,50.439999,51.009998,45.174370,34000
2010-08-17,51.410000,52.540001,51.369999,52.119999,46.157375,54800
2010-08-18,52.020000,52.520000,51.660000,52.430000,46.431919,37100
2010-08-19,52.110001,52.110001,50.930000,51.180000,45.324928,40800
2010-08-20,50.779999,51.000000,50.380001,50.939999,45.112385,37200
2010-08-23,50.849998,51.290001,49.939999,49.939999,44.226784,155800
2010-08-24,49.119999,49.349998,48.650002,48.910000,43.314613,86600
2010-08-25,48.419998,49.240002,47.709999,49.130001,43.509453,48500
2010-08-26,49.340000,49.930000,49.099998,49.259998,43.624577,78100
2010-08-27,49.660000,50.439999,48.980000,50.389999,44.625313,54600
2010-08-30,50.139999,50.330002,49.520000,49.549999,43.881405,44700
2010-08-31,49.299999,49.549999,48.880001,49.070000,43.456310,30400
2010-09-01,49.770000,51.040001,49.770000,51.029999,45.192074,35800
2010-09-02,51.169998,51.650002,51.049999,51.619999,45.714584,39200
2010-09-03,52.139999,52.580002,51.939999,52.419998,46.423065,30200
2010-09-07,52.110001,52.139999,51.459999,51.540001,45.643742,15600
2010-09-08,51.630001,52.209999,51.630001,51.939999,45.997990,20500
2010-09-09,52.490002,52.560001,51.389999,51.730000,45.812016,39600
2010-09-10,51.820000,52.520000,51.820000,52.340000,46.352222,23900
2010-09-13,52.900002,53.200001,52.759998,53.020000,46.954422,30600
2010-09-14,52.930000,52.930000,52.450001,52.459999,46.458485,101400
2010-09-15,52.310001,52.369999,51.990002,52.299999,46.316799,59400
2010-09-16,52.299999,52.400002,52.070000,52.259998,46.281372,96700
2010-09-17,52.639999,53.220001,52.310001,52.950001,46.892422,40500
2010-09-20,53.080002,54.160000,52.820000,54.020000,47.840023,97000
2010-09-21,54.110001,54.410000,53.840000,53.970001,47.795750,18900
2010-09-22,53.900002,54.369999,53.360001,53.509998,47.388351,29600
2010-09-23,52.919998,53.270000,52.500000,52.509998,46.651848,35600
2010-09-24,53.169998,54.040001,53.150002,53.970001,47.948982,69700
2010-09-27,54.000000,54.060001,53.430000,53.430000,47.469223,36500
2010-09-28,53.330002,53.919998,52.639999,53.849998,47.842350,49100
2010-09-29,53.529999,54.139999,53.529999,54.020000,47.993393,52400
2010-09-30,54.419998,55.000000,53.779999,53.880001,47.869026,20400
2010-10-01,54.639999,55.230000,53.689999,53.810001,47.806831,28500
2010-10-04,53.680000,54.070000,52.919998,53.130001,47.202686,68700
2010-10-05,53.750000,54.779999,53.599998,54.669998,48.570873,23800
2010-10-06,54.509998,55.110001,54.509998,54.939999,48.810760,27500
2010-10-07,55.110001,55.110001,54.509998,54.869999,48.748558,19600
2010-10-08,54.910000,55.400002,54.389999,55.259998,49.095058,9900
2010-10-11,55.060001,55.389999,54.990002,55.169998,49.015091,22100
2010-10-12,55.029999,55.349998,54.410000,55.220001,49.059521,10400
2010-10-13,56.240002,56.250000,55.509998,56.040001,49.788036,15000
2010-10-14,56.000000,56.000000,55.419998,55.730000,49.512619,3300
2010-10-15,56.160000,56.369999,55.470001,55.619999,49.414886,33400
2010-10-18,55.599998,55.950001,55.430000,55.840000,49.610344,27300
2010-10-19,55.650002,55.650002,54.610001,54.840000,48.721916,13500
2010-10-20,54.919998,55.930000,54.919998,55.759998,49.539268,9400
2010-10-21,55.889999,56.950001,55.889999,56.529999,50.223373,12700
2010-10-22,56.549999,56.740002,56.360001,56.740002,50.409954,20400
2010-10-25,56.939999,57.270000,56.730000,56.750000,50.418827,13800
2010-10-26,56.419998,56.959999,56.380001,56.840000,50.498798,14100
2010-10-27,56.439999,56.630001,55.939999,56.630001,50.312225,10200
2010-10-28,56.830002,57.299999,56.349998,56.740002,50.409954,15200
2010-10-29,56.590000,56.970001,56.480000,56.849998,50.507668,3500
2010-11-01,57.029999,57.509998,56.419998,56.419998,50.125633,23800
2010-11-02,57.240002,57.380001,57.000000,57.330002,50.934124,6400
2010-11-03,57.330002,57.529999,56.910000,57.240002,50.854164,10200
2010-11-04,57.830002,58.330002,57.790001,58.259998,51.760365,50200
2010-11-05,58.660000,58.770000,58.310001,58.599998,52.062443,26400
2010-11-08,58.480000,58.480000,58.000000,58.220001,51.724827,13700
2010-11-09,58.400002,58.400002,57.610001,57.610001,51.182896,7300
2010-11-10,57.759998,57.759998,57.000000,57.369999,50.969666,16800
2010-11-11,56.880001,56.880001,56.270000,56.360001,50.072330,46700
2010-11-12,55.799999,55.910000,55.320000,55.430000,49.246098,37900
2010-11-15,55.540001,55.880001,55.330002,55.540001,49.343834,45100
2010-11-16,55.220001,55.360001,54.549999,54.910000,48.784100,42000
2010-11-17,55.009998,55.029999,54.770000,54.939999,48.810760,20700
2010-11-18,55.439999,56.049999,55.439999,56.049999,49.796921,17700
2010-11-19,55.900002,56.139999,55.650002,56.040001,49.788036,81100
2010-11-22,55.520000,55.959999,55.200001,55.790001,49.565926,34800
2010-11-23,55.189999,55.549999,54.950001,55.549999,49.352707,3900
2010-11-24,55.990002,57.070000,55.990002,57.070000,50.703121,25800
2010-11-26,56.770000,56.930000,56.470001,56.630001,50.312225,11300
2010-11-29,56.180000,56.410000,55.630001,56.279999,50.001263,7200
2010-11-30,55.730000,56.439999,55.730000,56.299999,50.019039,9700
2010-12-01,57.060001,57.770000,57.060001,57.770000,51.325043,14700
2010-12-02,57.770000,58.470001,57.770000,58.410000,51.893646,10700
2010-12-03,58.169998,58.480000,58.029999,58.410000,51.893646,10700
2010-12-06,58.480000,58.549999,58.049999,58.410000,51.893646,28100
2010-12-07,58.750000,59.070000,58.610001,58.639999,52.097980,23300
2010-12-08,58.480000,59.060001,58.439999,58.509998,51.982491,27100
2010-12-09,58.759998,58.759998,58.180000,58.200001,51.707047,32800
2010-12-10,58.380001,58.750000,58.299999,58.660000,52.115742,58200
2010-12-13,58.700001,58.759998,58.480000,58.490002,51.964718,32600
2010-12-14,58.529999,58.970001,58.529999,58.720001,52.169048,5700
2010-12-15,58.599998,58.799999,58.259998,58.320000,51.813683,25300
2010-12-16,58.220001,58.840000,58.209999,58.779999,52.222347,40000
2010-12-17,58.700001,58.750000,58.299999,58.740002,52.186821,24900
2010-12-20,58.799999,58.799999,58.320000,58.509998,51.982491,29100
2010-12-21,58.680000,58.939999,58.619999,58.840000,52.275658,11300
2010-12-22,58.709999,58.959999,58.709999,58.919998,52.487675,6300
2010-12-23,58.830002,59.150002,58.830002,59.060001,52.612408,8100
2010-12-27,58.820000,59.020000,58.669998,58.950001,52.514400,8800
2010-12-28,59.099998,59.099998,58.660000,58.950001,52.514400,15600
2010-12-29,58.910000,59.080002,58.869999,58.930000,52.496593,7900
2010-12-30,58.750000,58.889999,58.669998,58.750000,52.336239,9800
2010-12-31,58.680000,58.950001,58.590000,58.849998,52.425312,9200
2011-01-03,59.130001,59.560001,59.130001,59.450001,52.959824,12100
2011-01-04,59.580002,59.590000,58.930000,59.279999,52.808376,14800
2011-01-05,59.470001,60.009998,58.980000,60.009998,53.458698,12200
2011-01-06,60.119999,60.759998,60.090000,60.529999,53.921921,20200
2011-01-07,60.700001,61.049999,60.560001,60.910000,54.260433,23000
2011-01-10,60.660000,60.759998,60.200001,60.759998,54.126816,11700
2011-01-11,60.939999,60.939999,60.279999,60.549999,53.939739,11400
2011-01-12,61.049999,61.400002,61.049999,61.169998,54.492054,22000
2011-01-13,61.180000,61.400002,61.180000,61.279999,54.590046,8100
2011-01-14,60.820000,61.689999,60.820000,61.669998,54.937450,9900
2011-01-18,61.549999,62.779999,61.549999,62.779999,55.926289,26900
2011-01-19,62.730000,62.730000,62.029999,62.169998,55.382881,21400
2011-01-20,62.349998,62.349998,61.750000,62.099998,55.320518,28400
2011-01-21,62.750000,62.750000,61.970001,62.009998,55.240349,9600
2011-01-24,62.040001,62.340000,61.779999,62.240002,55.445236,36700
2011-01-25,62.080002,62.680000,62.060001,62.669998,55.828293,229300
2011-01-26,62.779999,62.799999,62.299999,62.639999,55.801567,26200
2011-01-27,62.630001,63.259998,62.630001,63.090000,56.202446,16400
